472, 111
472, 888
472, 622
472, 377
472, 267
472, 732
550, 189
550, 810
582, 888
582, 111
394, 189
394, 810
394, 33
394, 966
550, 33
550, 966
660, 966
660, 33
504, 810
504, 189
550, 299
550, 700
472, 221
472, 778
660, 810
660, 189
582, 732
582, 267
504, 499
504, 966
504, 33
504, 455
504, 544
504, 700
504, 299
394, 920
394, 79
394, 700
394, 299
550, 79
550, 920
316, 111
316, 888
472, 423
472, 576
361, 888
361, 111
283, 966
283, 33
628, 111
628, 888
582, 778
582, 221
550, 345
550, 654
738, 888
738, 111
582, 622
582, 377
660, 79
660, 920
504, 345
504, 654
550, 455
550, 544
205, 111
205, 888
283, 810
283, 189
504, 920
504, 79
771, 33
771, 966
472, 842
472, 157
440, 189
440, 810
426, 888
426, 111
849, 888
849, 111
394, 856
394, 143
693, 111
693, 888
550, 143
550, 856
440, 33
440, 966
283, 920
283, 79
660, 299
660, 700
394, 345
394, 654
582, 842
582, 157
362, 267
362, 732
440, 299
440, 700
927, 33
927, 966
127, 966
127, 33
628, 267
628, 732
660, 856
660, 143
771, 189
771, 810
362, 221
362, 778
426, 732
426, 267
504, 856
504, 143
628, 778
628, 221
173, 33
173, 966
316, 732
316, 267
17, 33
17, 966
816, 966
816, 33
316, 221
316, 778
440, 920
440, 79
95, 111
95, 888
771, 79
771, 920
238, 966
238, 33
426, 622
426, 377
472, 65
472, 934
426, 778
426, 221
518, 111
518, 888
440, 345
440, 654
472, 667
472, 332
615, 189
615, 810
615, 33
615, 966
283, 856
283, 143
738, 778
738, 221
518, 377
518, 622
550, 410
550, 589
706, 33
706, 966
283, 699
283, 300
738, 732
738, 267
251, 888
251, 111
362, 157
362, 842
518, 267
518, 732
582, 65
582, 934
205, 777
205, 222
504, 409
504, 590
127, 810
127, 189
316, 157
316, 842
127, 79
127, 920
628, 157
628, 842
238, 189
238, 810
550, 235
550, 764
927, 920
927, 79
927, 189
927, 810
440, 143
440, 856
173, 189
173, 810
660, 345
660, 654
816, 810
816, 189
693, 778
693, 221
693, 732
693, 267
628, 377
628, 622
582, 667
582, 332
173, 79
173, 920
706, 810
706, 189
817, 79
817, 920
362, 377
362, 622
959, 888
959, 111
205, 732
205, 267
394, 764
394, 235
440, 455
440, 544
238, 79
238, 920
771, 143
771, 856
849, 777
849, 222
738, 842
738, 157
394, 589
394, 410
615, 920
615, 79
881, 966
881, 33
549, 499
17, 79
17, 920
504, 764
504, 235
17, 189
17, 810
518, 221
518, 778
426, 842
426, 157
49, 111
49, 888
582, 576
582, 423
615, 299
615, 700
205, 842
205, 157
348, 966
348, 33
706, 920
706, 79
472, 953
472, 46
771, 699
771, 300
316, 65
316, 934
518, 423
518, 576
362, 65
362, 934
849, 267
849, 732
348, 810
348, 189
738, 934
738, 65
537, 111
537, 888
927, 855
927, 144
693, 157
693, 842
205, 934
205, 65
127, 855
127, 144
628, 65
628, 934
329, 966
329, 33
95, 222
95, 777
472, 468
472, 531
316, 622
316, 377
660, 235
660, 764
472, 686
472, 313
849, 842
849, 157
895, 111
895, 888
582, 953
582, 46
849, 66
849, 933
17, 855
17, 144
394, 254
394, 745
537, 622
537, 377
550, 745
550, 254
329, 810
329, 189
173, 144
173, 855
537, 732
537, 267
817, 856
817, 143
615, 143
615, 856
238, 143
238, 856
348, 79
348, 920
518, 157
518, 842
440, 410
440, 589
283, 345
283, 654
362, 667
362, 332
803, 111
803, 888
472, 487
472, 512
394, 455
394, 544
881, 920
881, 79
440, 235
440, 764
95, 267
95, 732
881, 810
881, 189
160, 888
160, 111
628, 667
628, 332
660, 745
660, 254
693, 934
693, 65
426, 934
426, 65
251, 221
251, 778
95, 66
95, 933
660, 589
660, 410
127, 699
127, 300
706, 856
706, 143
316, 667
316, 332
927, 699
927, 300
238, 300
238, 699
95, 156
95, 843
504, 254
504, 745
615, 345
615, 654
329, 920
329, 79
596, 189
596, 810
251, 267
251, 732
738, 378
738, 621
706, 299
706, 700
426, 423
426, 576
173, 300
173, 699
537, 221
537, 778
816, 699
816, 300
316, 46
316, 953
426, 667
426, 332
596, 33
596, 966
362, 46
362, 953
738, 46
738, 953
959, 777
959, 222
283, 764
283, 235
63, 33
63, 966
17, 300
17, 699
348, 299
348, 700
205, 953
205, 46
582, 313
582, 686
693, 622
693, 377
738, 332
738, 667
628, 46
628, 953
784, 888
784, 111
283, 745
283, 254
251, 842
251, 157
205, 378
205, 621
49, 777
49, 222
849, 953
849, 46
348, 856
348, 143
407, 888
407, 111
771, 654
771, 345
959, 66
959, 933
205, 667
205, 332
881, 855
881, 144
596, 920
596, 79
596, 700
596, 299
959, 267
959, 732
472, 823
472, 176
329, 299
329, 700
518, 934
518, 65
537, 576
537, 423
693, 667
693, 332
251, 934
251, 65
849, 378
849, 621
959, 156
959, 843
725, 33
725, 966
49, 933
49, 66
329, 856
329, 143
693, 46
693, 953
771, 765
771, 234
440, 745
440, 254
283, 410
283, 589
771, 745
771, 254
95, 953
95, 46
49, 267
49, 732
849, 332
849, 667
973, 33
973, 966
426, 953
426, 46
518, 331
518, 668
537, 157
537, 842
895, 222
895, 777
49, 843
49, 156
504, 391
504, 608
582, 823
582, 176
394, 875
394, 124
459, 810
459, 189
550, 124
550, 875
615, 764
615, 235
270, 111
270, 888
63, 79
63, 920
407, 267
407, 732
550, 609
550, 390
660, 544
660, 455
881, 699
881, 300
63, 189
63, 810
95, 378
95, 621
725, 810
725, 189
803, 777
803, 222
927, 654
927, 345
459, 499
127, 654
127, 345
660, 124
660, 875
927, 765
927, 234
160, 777
160, 222
596, 143
596, 856
459, 966
459, 33
927, 745
927, 254
615, 589
615, 410
895, 267
895, 732
127, 745
127, 254
628, 423
628, 576
127, 765
127, 234
706, 345
706, 654
95, 667
95, 332
348, 345
348, 654
141, 111
141, 888
895, 934
895, 65
238, 345
238, 654
407, 221
407, 778
459, 299
459, 700
362, 423
362, 576
895, 157
895, 842
426, 313
426, 686
725, 79
725, 920
17, 765
17, 234
17, 345
17, 654
173, 654
173, 345
504, 124
504, 875
771, 589
771, 410
596, 345
596, 654
817, 345
817, 654
518, 531
518, 468
992, 966
992, 33
316, 176
316, 823
17, 745
17, 254
205, 176
205, 823
959, 953
959, 46
803, 732
803, 267
738, 176
738, 823
362, 313
362, 686
173, 745
173, 254
817, 745
817, 254
173, 765
173, 234
362, 176
362, 823
628, 686
628, 313
82, 966
82, 33
817, 765
817, 234
160, 732
160, 267
849, 823
849, 176
251, 378
251, 621
251, 46
251, 953
238, 234
238, 765
803, 842
803, 157
238, 745
238, 254
407, 377
407, 622
518, 46
518, 953
49, 953
49, 46
706, 235
706, 764
283, 124
283, 875
459, 544
459, 455
628, 823
628, 176
973, 79
973, 920
615, 254
615, 745
784, 222
784, 777
459, 79
459, 920
518, 686
518, 313
536, 934
536, 65
63, 144
63, 855
582, 511
582, 488
160, 842
160, 157
803, 65
803, 934
927, 589
927, 410
316, 687
316, 312
459, 345
459, 654
251, 332
251, 667
283, 544
283, 455
329, 654
329, 345
973, 189
973, 810
160, 65
160, 934
959, 378
959, 621
127, 410
127, 589
316, 576
316, 423
17, 410
17, 589
706, 745
706, 254
348, 764
348, 235
537, 667
537, 332
784, 267
784, 732
95, 176
95, 823
959, 332
959, 667
407, 157
407, 842
647, 888
647, 111
674, 888
674, 111
771, 124
771, 875
49, 378
49, 621
738, 312
738, 687
693, 176
693, 823
725, 143
725, 856
394, 390
394, 609
784, 842
784, 157
440, 124
440, 875
485, 189
485, 810
173, 589
173, 410
895, 46
895, 953
49, 667
49, 332
817, 410
817, 589
205, 312
205, 687
238, 589
238, 410
426, 823
426, 176
738, 422
738, 577
205, 422
205, 577
771, 544
771, 455
927, 455
927, 544
582, 442
582, 557
518, 486
518, 513
270, 778
270, 221
849, 577
849, 422
17, 455
17, 544
862, 33
862, 966
615, 455
615, 544
329, 235
329, 764
784, 934
784, 65
219, 33
219, 966
973, 144
973, 855
706, 410
706, 589
927, 124
927, 875
849, 312
849, 687
458, 856
458, 143
472, 202
472, 797
992, 79
992, 920
485, 500
440, 391
440, 608
63, 300
63, 699
881, 654
881, 345
127, 875
127, 124
394, 98
394, 901
725, 700
725, 299
485, 700
485, 299
485, 33
485, 966
881, 745
881, 254
596, 235
596, 764
992, 810
992, 189
82, 920
82, 79
348, 254
348, 745
270, 732
270, 267
127, 544
127, 455
485, 455
485, 544
881, 765
881, 234
82, 810
