472, 111
472, 888
472, 222
472, 777
394, 33
394, 966
550, 33
550, 966
550, 300
550, 699
582, 111
582, 888
660, 966
660, 33
472, 378
472, 621
582, 777
582, 222
504, 699
504, 300
472, 332
472, 667
394, 300
394, 699
504, 966
504, 33
550, 189
550, 810
394, 189
394, 810
504, 588
504, 411
283, 966
283, 33
472, 556
472, 443
550, 855
550, 144
394, 855
394, 144
550, 411
550, 588
316, 111
316, 888
361, 111
361, 888
660, 189
660, 810
504, 189
504, 810
628, 111
628, 888
738, 111
738, 888
771, 33
771, 966
472, 731
472, 268
660, 855
660, 144
394, 920
394, 79
205, 111
205, 888
504, 855
504, 144
582, 378
582, 621
660, 300
660, 699
550, 79
550, 920
440, 33
440, 966
582, 332
582, 667
361, 777
361, 222
628, 222
628, 777
440, 300
440, 699
660, 79
660, 920
426, 111
426, 888
472, 933
472, 66
283, 810
283, 189
849, 111
849, 888
316, 777
316, 222
693, 111
693, 888
582, 732
582, 267
127, 966
127, 33
927, 33
927, 966
472, 490
472, 509
426, 777
426, 222
504, 920
504, 79
283, 855
283, 144
440, 189
440, 810
173, 33
173, 966
582, 933
582, 66
550, 745
550, 254
816, 966
816, 33
283, 920
283, 79
738, 222
738, 777
17, 966
17, 33
238, 966
238, 33
95, 111
95, 888
771, 189
771, 810
504, 476
504, 523
440, 144
440, 855
394, 254
394, 745
615, 33
615, 966
394, 589
394, 410
504, 254
504, 745
283, 699
283, 300
472, 157
472, 842
205, 777
205, 222
693, 777
693, 222
706, 33
706, 966
771, 855
771, 144
440, 410
440, 589
771, 79
771, 920
518, 111
518, 888
518, 222
518, 777
426, 621
426, 378
440, 920
440, 79
316, 933
316, 66
361, 732
361, 267
251, 888
251, 111
426, 332
426, 667
582, 842
582, 157
362, 66
362, 933
628, 267
628, 732
316, 267
316, 732
849, 777
849, 222
738, 933
738, 66
628, 933
628, 66
205, 933
205, 66
127, 810
127, 189
615, 189
615, 810
660, 745
660, 254
615, 300
615, 699
927, 189
927, 810
362, 332
362, 667
628, 667
628, 332
127, 79
127, 920
881, 966
881, 33
927, 920
927, 79
518, 378
518, 621
628, 378
628, 621
959, 888
959, 111
362, 378
362, 621
238, 189
238, 810
173, 189
173, 810
738, 267
738, 732
550, 653
550, 346
816, 810
816, 189
849, 66
849, 933
348, 966
348, 33
426, 268
426, 731
518, 332
518, 667
127, 855
127, 144
472, 176
472, 823
771, 699
771, 300
927, 855
927, 144
615, 855
615, 144
550, 456
550, 543
49, 111
49, 888
173, 79
173, 920
17, 189
17, 810
817, 79
817, 920
518, 443
518, 556
17, 79
17, 920
440, 745
440, 254
706, 810
706, 189
173, 144
173, 855
238, 144
238, 855
205, 732
205, 267
816, 855
816, 144
238, 79
238, 920
394, 345
394, 654
504, 653
504, 346
693, 66
693, 933
95, 222
95, 777
329, 966
329, 33
426, 66
426, 933
17, 855
17, 144
316, 157
316, 842
362, 157
362, 842
316, 332
316, 667
693, 732
693, 267
537, 111
537, 888
615, 920
615, 79
706, 855
706, 144
582, 823
582, 176
95, 933
95, 66
316, 621
316, 378
550, 634
550, 365
628, 157
628, 842
504, 365
504, 634
738, 157
738, 842
849, 732
849, 267
251, 222
251, 777
537, 222
537, 777
706, 920
706, 79
895, 111
895, 888
283, 745
283, 254
205, 842
205, 157
518, 731
518, 268
660, 589
660, 410
504, 542
504, 457
348, 189
348, 810
660, 345
660, 654
706, 300
706, 699
238, 300
238, 699
582, 556
582, 443
849, 842
849, 157
127, 699
127, 300
803, 111
803, 888
160, 111
160, 888
927, 699
927, 300
738, 667
738, 332
426, 157
426, 842
596, 33
596, 966
348, 855
348, 144
348, 300
348, 699
173, 300
173, 699
816, 699
816, 300
329, 810
329, 189
881, 189
881, 810
693, 157
693, 842
537, 378
537, 621
95, 267
95, 732
738, 378
738, 621
881, 920
881, 79
959, 777
959, 222
518, 934
518, 65
693, 332
693, 667
63, 33
63, 966
440, 346
440, 653
537, 332
537, 667
251, 66
251, 933
348, 79
348, 920
959, 933
959, 66
17, 300
17, 699
881, 855
881, 144
394, 764
394, 235
362, 176
362, 823
693, 378
693, 621
49, 777
49, 222
329, 855
329, 144
518, 490
518, 509
771, 745
771, 254
550, 235
550, 764
205, 667
205, 332
394, 365
394, 634
95, 157
95, 842
394, 456
394, 543
283, 345
283, 654
316, 176
316, 823
49, 933
49, 66
628, 176
628, 823
615, 254
615, 745
205, 378
205, 621
440, 456
440, 543
596, 300
596, 699
784, 111
784, 888
329, 300
329, 699
329, 920
329, 79
472, 47
472, 952
251, 267
251, 732
596, 189
596, 810
660, 235
660, 764
407, 111
407, 888
738, 176
738, 823
725, 33
725, 966
615, 589
615, 410
283, 410
283, 589
504, 764
504, 235
849, 332
849, 667
895, 222
895, 777
849, 378
849, 621
426, 176
426, 823
426, 443
426, 556
537, 443
537, 556
582, 47
582, 952
518, 157
518, 842
537, 268
537, 731
959, 732
959, 267
973, 33
973, 966
205, 176
205, 823
596, 144
596, 855
440, 634
440, 365
550, 523
550, 476
407, 222
407, 777
895, 66
895, 933
771, 345
771, 654
803, 777
803, 222
251, 157
251, 842
49, 267
49, 732
160, 777
160, 222
127, 745
127, 254
283, 764
283, 235
205, 953
205, 46
959, 842
959, 157
927, 745
927, 254
693, 176
693, 823
394, 98
394, 901
238, 254
238, 745
849, 953
849, 46
459, 966
459, 33
849, 176
849, 823
596, 920
596, 79
459, 699
459, 300
881, 300
881, 699
550, 901
550, 98
738, 46
738, 953
706, 745
706, 254
472, 287
472, 712
817, 254
817, 745
270, 111
270, 888
173, 745
173, 254
536, 934
536, 65
537, 509
537, 490
316, 46
316, 953
95, 378
95, 621
49, 842
49, 157
95, 667
95, 332
17, 255
17, 744
63, 79
63, 920
63, 189
63, 810
362, 47
362, 952
660, 901
660, 98
803, 933
803, 66
660, 544
660, 455
160, 933
160, 66
660, 365
660, 634
927, 345
927, 654
348, 254
348, 745
472, 424
472, 575
771, 589
771, 410
95, 953
95, 46
141, 111
141, 888
784, 222
784, 777
992, 966
992, 33
127, 654
127, 345
440, 235
440, 764
518, 823
518, 176
615, 345
615, 654
771, 764
771, 235
251, 332
251, 667
895, 267
895, 732
63, 144
63, 855
504, 901
504, 98
725, 810
725, 189
628, 952
628, 47
82, 966
82, 33
17, 345
17, 654
582, 576
582, 423
459, 189
459, 810
95, 176
95, 823
251, 378
251, 621
459, 411
459, 588
927, 765
927, 234
173, 654
173, 345
895, 157
895, 842
817, 345
817, 654
17, 234
17, 765
582, 712
582, 287
238, 345
238, 654
725, 144
725, 855
582, 511
582, 488
283, 98
283, 901
725, 79
725, 920
329, 745
329, 254
803, 732
803, 267
927, 410
927, 589
127, 765
127, 234
693, 953
693, 46
459, 855
459, 144
537, 157
537, 842
160, 732
160, 267
596, 745
596, 254
407, 378
407, 621
407, 667
407, 332
973, 79
973, 920
784, 66
784, 933
959, 378
959, 621
127, 410
127, 589
17, 588
17, 411
596, 410
596, 589
706, 345
706, 654
283, 455
283, 544
959, 666
959, 333
973, 189
973, 810
426, 952
426, 47
959, 953
959, 46
270, 777
270, 222
251, 176
251, 823
803, 842
803, 157
407, 731
407, 268
49, 378
49, 621
647, 888
647, 111
817, 235
817, 764
973, 144
973, 855
674, 111
674, 888
173, 764
173, 235
49, 332
49, 667
173, 410
173, 589
160, 842
160, 157
628, 556
628, 443
771, 98
771, 901
49, 953
49, 46
881, 745
881, 254
283, 365
283, 634
238, 410
238, 589
362, 443
362, 556
817, 410
817, 589
485, 699
485, 300
440, 98
440, 901
348, 589
348, 410
862, 33
862, 966
706, 410
706, 589
725, 699
725, 300
219, 33
219, 966
472, 313
472, 686
407, 65
407, 934
459, 79
459, 920
485, 33
485, 966
959, 176
959, 823
238, 764
238, 235
362, 423
362, 576
784, 267
784, 732
927, 455
927, 544
771, 544
771, 455
17, 455
17, 544
348, 345
348, 654
316, 576
316, 423
485, 411
485, 588
628, 423
628, 576
615, 764
615, 235
63, 300
63, 699
849, 422
849, 577
205, 422
205, 577
49, 823
49, 176
927, 901
927, 98
582, 313
582, 686
141, 222
141, 777
251, 953
251, 46
127, 901
127, 98
127, 544
127, 455
738, 423
738, 576
706, 235
706, 764
536, 823
536, 176
992, 79
992, 920
316, 443
316, 556
394, 124
394, 875
992, 189
992, 810
472, 602
472, 397
881, 654
881, 345
895, 332
895, 667
660, 875
660, 124
784, 842
784, 157
647, 222
647, 777
895, 378
